/in/assets/8c/38d93815878f8c420bbdf5b0abddf456ef7c488c.jpg	/in/annotations/coco-annotations.json
/in/assets/05/90e186849da94be7199b6d071aa1908d2a4c6c05.jpg	/in/annotations/coco-annotations.json
/in/assets/9e/08f9eeb50509777418381eaadcf555d7d434ed9e.jpg	/in/annotations/coco-annotations.json
/in/assets/fa/d6e9d4c6c1fef4bcf671b30691f6ff7ace918afa.jpg	/in/annotations/coco-annotations.json
/in/assets/70/13ddfbabfce9fa66e9601d29266c898848feb370.jpg	/in/annotations/coco-annotations.json
/in/assets/8d/0c697cc12298bf27e924817463a2311f3143c28d.jpg	/in/annotations/coco-annotations.json
/in/assets/db/1e68fb7cfaab1d9188c84938dd598bf1076bd5db.jpg	/in/annotations/coco-annotations.json
/in/assets/ee/79985ff863b9c67ebf504f976acf102e6003e8ee.jpg	/in/annotations/coco-annotations.json
/in/assets/7b/34bf92476348221067d43b464b28809920e5217b.jpg	/in/annotations/coco-annotations.json
/in/assets/c9/f13d546ebd3b03fef723e3755aa7260e05bd65c9.jpg	/in/annotations/coco-annotations.json
/in/assets/a5/d027d0511ae077dc45bb1ca72c9bdde9dd40caa5.jpg	/in/annotations/coco-annotations.json
/in/assets/60/c00f784a1042183716e4f6a112b260afe475b160.jpg	/in/annotations/coco-annotations.json
/in/assets/32/fa1ad39a6d83ca44593404e3b678d0c38fd13032.jpg	/in/annotations/coco-annotations.json
/in/assets/d2/7cff6dcbccb21aacf52c5f75a5ec379d050e74d2.jpg	/in/annotations/coco-annotations.json
/in/assets/6c/a963e6c1d09778a49978454f997706c847d06d6c.jpg	/in/annotations/coco-annotations.json
/in/assets/36/3e387fd755a9c1dbd11cca6048c8c117ee521c36.jpg	/in/annotations/coco-annotations.json
/in/assets/8f/73aaadfd971858a68a8bae0547013d433738348f.jpg	/in/annotations/coco-annotations.json
/in/assets/67/35261a5599eab4ab48b9f6e7f107196a71085867.jpg	/in/annotations/coco-annotations.json
/in/assets/24/b3d8cb712d431c2d48cf7a3c16a68381be4fb224.jpg	/in/annotations/coco-annotations.json
/in/assets/4a/712ad5d8a4b476de2290a5f32fd6af3c13bdd94a.jpg	/in/annotations/coco-annotations.json
/in/assets/e4/fc5bbfb241882bccf7b77870ae53dada8fcf17e4.jpg	/in/annotations/coco-annotations.json
/in/assets/cb/f2512afd3cf012cc5d89f99844c99cca64b667cb.jpg	/in/annotations/coco-annotations.json
/in/assets/0c/3180ccfcf59954a30a969c4d2a4725088c2d880c.jpg	/in/annotations/coco-annotations.json
/in/assets/a2/99b8e27ef411bebd662715389f49ad4dd2f7fca2.jpg	/in/annotations/coco-annotations.json
/in/assets/88/aa21b29cfb8fae2ea5974433b91d6942f083f988.jpg	/in/annotations/coco-annotations.json
/in/assets/a3/e2e1f97608e4136cc5c4479e1dc0bd552ae7f3a3.jpg	/in/annotations/coco-annotations.json
/in/assets/47/b8ce0c9e341068a382558538e731e56aed688f47.jpg	/in/annotations/coco-annotations.json
/in/assets/9e/f8835f483a8a4f0af9c78f526399843cc03db59e.jpg	/in/annotations/coco-annotations.json
/in/assets/24/c9b8a6516700de5880206daec715a5718b032124.jpg	/in/annotations/coco-annotations.json
/in/assets/40/057f3d0dfc2b91490724a1eefec4d92db0a6f640.jpg	/in/annotations/coco-annotations.json
/in/assets/2e/1da14f8b6bde372c9bd948315cdd5d7c3bdc432e.jpg	/in/annotations/coco-annotations.json
/in/assets/78/8031b5d8937e59a758f25a07f3e8650d3f3e7c78.jpg	/in/annotations/coco-annotations.json
/in/assets/6c/ea524d62ee90f23542e7a0c5ec51048e30caf16c.jpg	/in/annotations/coco-annotations.json
/in/assets/f2/d0bf56f4edbbf64d8f549059c6ccbf8ba02635f2.jpg	/in/annotations/coco-annotations.json
/in/assets/55/8e2b748778af175a127b1ce479cb2a435ffc0155.jpg	/in/annotations/coco-annotations.json
/in/assets/7d/56348cb3a8fd22dcf126c52d73c7c997b740227d.jpg	/in/annotations/coco-annotations.json
/in/assets/77/39bb069088e1028d2307a8cfcdfbbc710e31a677.jpg	/in/annotations/coco-annotations.json
/in/assets/88/6f284f1056354e3c2e1c9894c8418441e88c7d88.jpg	/in/annotations/coco-annotations.json
/in/assets/e1/bbd75f894c8ff6eadede82424cf5ca37c3041de1.jpg	/in/annotations/coco-annotations.json
/in/assets/c7/98e425a1c2d04b88c038a82298ce909f489094c7.jpg	/in/annotations/coco-annotations.json
/in/assets/ad/cd904de03a79045d6ad2ee091bf6369d038d26ad.jpg	/in/annotations/coco-annotations.json
/in/assets/c8/819da05d84a62b2fe2b7410cde98557daa6ba9c8.jpg	/in/annotations/coco-annotations.json
/in/assets/94/eac6486cdf28e68cf32a91def3c3a9b055bc3694.jpg	/in/annotations/coco-annotations.json
/in/assets/c3/b9d328d089b94a7aca65a7db9991f0922f73aec3.jpg	/in/annotations/coco-annotations.json
/in/assets/f8/152a8c7b6cb2b0125d4fd1ddda656317a13a72f8.jpg	/in/annotations/coco-annotations.json
/in/assets/80/21a14c7cac252c8055e289d62b0e1b2b66b92080.jpg	/in/annotations/coco-annotations.json
/in/assets/0e/b6567fe9f0e845fcc7791ee67976e0a61ce81b0e.jpg	/in/annotations/coco-annotations.json
/in/assets/d0/0287a9c8d6985b683824442267c2f75428c78cd0.jpg	/in/annotations/coco-annotations.json
/in/assets/bf/86de68b9b2c6a4ec81ac44082cba59d1b2d43cbf.jpg	/in/annotations/coco-annotations.json
/in/assets/f2/672748a1f90b034447cffa7c6441bfe7ee6330f2.jpg	/in/annotations/coco-annotations.json
/in/assets/48/df69744ad174a20ec172a5e7d708c6e58655e048.jpg	/in/annotations/coco-annotations.json
/in/assets/02/0acf246204a276df26768dc766c2d29427159c02.jpg	/in/annotations/coco-annotations.json
/in/assets/e1/2f28fa2b02984b0b453e4646e04b3eedea52b5e1.jpg	/in/annotations/coco-annotations.json
/in/assets/72/0cb274d491b54de8b71851ec1c33f547e4271172.jpg	/in/annotations/coco-annotations.json
/in/assets/9a/ca6de340e2b92efcadb37736933c493ba8dde19a.jpg	/in/annotations/coco-annotations.json
/in/assets/3d/b379c98e9c0d63ed8bd4dc23dc5df09bebd6a23d.jpg	/in/annotations/coco-annotations.json
/in/assets/6a/a1c25d9ad7fcabf014c1b064e8a3ecbe6b21336a.jpg	/in/annotations/coco-annotations.json
/in/assets/8b/3c1dbdc4e980af8cea2582f7a4003bf23840928b.jpg	/in/annotations/coco-annotations.json
/in/assets/08/d5c05105fb9cce78331b7dc7f53221696855fe08.jpg	/in/annotations/coco-annotations.json
/in/assets/a0/acdcb3b815bd115eba431addfddcced6f17013a0.jpg	/in/annotations/coco-annotations.json
/in/assets/ad/d4dd5ec7854af7f603d29a904518b6f63e0ab8ad.jpg	/in/annotations/coco-annotations.json
/in/assets/5c/78966b01d9c00fa9fc790373d29688fe4a42cc5c.jpg	/in/annotations/coco-annotations.json
/in/assets/c6/5c70056ad5ad2af07429abcbb4307e35702e64c6.jpg	/in/annotations/coco-annotations.json
/in/assets/ac/8a3f96e07f583973b66b8946d1275e60e68991ac.jpg	/in/annotations/coco-annotations.json
/in/assets/83/f97b56e2dc29dc88cd1f37c3d1bdef873dc17383.jpg	/in/annotations/coco-annotations.json
/in/assets/a4/1185bb2158861509e760dac95af6d0abadd3e6a4.jpg	/in/annotations/coco-annotations.json
/in/assets/89/1c6f00bdac3390d63d65fb5a98d3de42285b9089.jpg	/in/annotations/coco-annotations.json
/in/assets/cc/f8cc38986e1290c4c79228422367aa7d785fe6cc.jpg	/in/annotations/coco-annotations.json
/in/assets/2a/19d824f91c1135634cf8f38d2d88e98054d1c72a.jpg	/in/annotations/coco-annotations.json
/in/assets/6e/87afb35015d33d7d50a7371014c5c98a10b0506e.jpg	/in/annotations/coco-annotations.json
/in/assets/cc/b19eae4f0e0b3d8d3b6fc953144f95ea95deb9cc.jpg	/in/annotations/coco-annotations.json
/in/assets/4b/676bd33cdd6b4020898be0d06e20645b539a2a4b.jpg	/in/annotations/coco-annotations.json
/in/assets/53/ab4369f7d25ebac8338f9c1f142483455d10f353.jpg	/in/annotations/coco-annotations.json
/in/assets/31/150e120599458543755c0fc92fdbdc69767a2131.jpg	/in/annotations/coco-annotations.json
/in/assets/44/c7dd17d9c455ffd4d1945189063a14e39e77c044.jpg	/in/annotations/coco-annotations.json
/in/assets/2a/518273e40078c800408d142c5b2f12a93d14c92a.jpg	/in/annotations/coco-annotations.json
/in/assets/32/45bbd893d9a6804072f06d986a56c895c5440632.jpg	/in/annotations/coco-annotations.json
/in/assets/71/1ec62f66ad915aa95f69e4db18fb5400f2457271.jpg	/in/annotations/coco-annotations.json
/in/assets/0a/bd03a8ddac3188b4d98f6e418822c666c850b50a.jpg	/in/annotations/coco-annotations.json
/in/assets/e9/228bf98887b74c1d83fa1c3dbd69c088703f4fe9.jpg	/in/annotations/coco-annotations.json
/in/assets/5c/6e1dc26d829ba40feff92a43a3d9a19c4f41095c.jpg	/in/annotations/coco-annotations.json
